25.35034, 3905 
25.50769, 3905 
25.38968, 3905 
25.35034, 3905 
25.46835, 3905 
25.23242, 3905 
25.54706, 3905 
25.35034, 3905 
25.42902, 3905 
25.38968, 3905 
25.35034, 3905 
25.35034, 3905 
25.42902, 3905 
25.31104, 3905 
25.42902, 3905 
25.14407, 3905 
25.38968, 3905 
25.38968, 3905 
25.31104, 3905 
25.42902, 3905 
25.54706, 3905 
25.54706, 3905 
25.46835, 3905 
25.05579, 3905 
25.35034, 3905 
25.35034, 3905 
25.38968, 3905 
25.23242, 3905 
25.38968, 3905 
25.38968, 3905 
